ID,Investimento Fundos_cambiais,Investimento Fundos_commodities,Investimento LCI,Investimento LCA,Investimento Poupanca,Investimento Fundos Multimercado,Investimento Tesouro Direto
91654.000,"F","F","T","T","F","F","F"
97915.000,"T","T","T","T","T","T","T"
29289.000,"F","T","F","F","T","F","F"
67637.000,"F","T","F","F","F","F","F"
60148.000,"T","T","T","T","T","T","T"
100335.000,"F","T","F","F","F","T","F"
94586.000,"F","F","F","F","F","F","F"
32732.000,"F","F","F","T","F","F","T"
26733.000,"T","F","F","T","T","F","F"
95885.000,"F","F","T","F","T","F","F"
23480.000,"F","F","F","F","F","F","F"
56760.000,"F","F","F","F","T","F","F"
86813.000,"F","T","F","F","F","F","F"
39017.000,"T","T","T","T","T","T","F"
13239.000,"T","T","T","T","T","F","T"
93585.000,"F","T","T","F","F","F","F"
13024.000,"F","F","F","F","F","T","T"
65866.000,"F","F","F","F","F","F","T"
35849.000,"T","T","T","T","T","T","T"
3748.000,"F","F","T","F","F","F","T"
53258.000,"F","F","F","F","F","T","F"
54014.000,"T","T","T","T","T","F","F"
53117.000,"F","F","T","F","F","T","F"
30494.000,"T","F","F","F","F","F","T"
48138.000,"F","F","F","T","F","F","F"
24556.000,"T","T","T","T","T","F","F"
79583.000,"F","T","F","F","F","F","F"
22636.000,"T","T","T","F","F","F","F"
84942.000,"T","F","F","F","F","F","F"
77200.000,"T","T","T","T","T","T","T"
18233.000,"F","F","F","F","F","F","F"
59138.000,"F","F","F","F","T","F","F"
3522.000,"T","T","T","T","T","T","T"
76623.000,"F","F","F","T","F","F","F"
99295.000,"F","T","F","T","F","F","T"
65813.000,"F","F","F","F","F","F","F"
48138.000,"F","T","F","F","T","F","F"
19274.000,"F","T","F","F","F","F","T"
49229.000,"F","F","T","T","F","F","F"
13947.000,"F","F","F","T","F","F","F"
60254.000,"F","F","F","F","T","F","F"
32821.000,"F","T","F","T","F","F","F"
30527.000,"F","F","F","F","F","F","F"
64309.000,"F","F","T","T","F","F","T"
57937.000,"F","F","F","F","F","F","F"
67076.000,"F","F","F","F","T","F","T"
2989.000,"T","T","T","F","F","F","F"
51897.000,"F","F","F","F","F","F","F"
81546.000,"T","T","T","T","T","T","T"
64496.000,"F","F","F","F","F","F","T"
29320.000,"T","F","F","F","T","T","F"
86734.000,"T","T","T","T","T","F","F"
83359.000,"F","F","F","F","T","F","T"
29759.000,"F","F","F","F","T","F","F"
19059.000,"F","F","F","F","T","F","F"
22000.000,"F","F","T","F","F","F","F"
12204.000,"T","T","T","T","T","F","F"
23860.000,"F","F","F","F","F","F","T"
78935.000,"F","F","F","F","F","F","F"
86610.000,"F","F","F","F","F","F","F"
60697.000,"F","F","F","F","F","F","F"
23434.000,"F","F","F","F","F","F","F"
44719.000,"F","T","F","F","T","F","F"
28646.000,"T","T","T","T","F","T","T"
26748.000,"T","F","T","F","F","T","T"
13382.000,"F","F","F","T","F","F","F"
55627.000,"F","F","F","F","T","F","F"
79922.000,"F","F","F","F","F","T","F"
23202.000,"T","T","T","T","T","F","F"
11574.000,"F","F","F","F","T","F","F"
84109.000,"T","T","T","T","T","T","T"
22324.000,"F","F","T","F","F","F","F"
78643.000,"T","T","T","T","T","T","T"
15949.000,"F","F","F","F","F","F","F"
19577.000,"F","F","T","F","T","F","F"
16868.000,"F","F","F","F","F","F","T"
12589.000,"F","F","F","F","F","F","F"
53047.000,"T","T","T","F","F","F","F"
73083.000,"T","T","T","T","T","T","T"
37676.000,"F","F","F","T","T","F","F"
3673.000,"T","F","T","F","F","T","T"
96011.000,"F","F","F","F","T","T","F"
87358.000,"F","T","F","T","T","F","F"
88524.000,"F","F","F","T","F","T","F"
89206.000,"F","F","F","F","T","T","T"
80467.000,"F","T","T","F","T","F","T"
84834.000,"F","F","F","F","T","T","F"
13802.000,"F","T","F","F","T","F","F"
80671.000,"F","T","T","T","F","F","F"
96908.000,"T","F","F","F","T","F","T"
22115.000,"T","F","F","F","T","T","T"
91136.000,"F","F","F","F","F","T","F"
49686.000,"F","F","F","F","F","F","T"
76619.000,"F","T","F","F","T","F","F"
83509.000,"F","F","F","F","F","F","T"
75230.000,"F","F","F","F","F","F","F"
92793.000,"T","F","F","T","F","F","F"
50225.000,"F","F","F","T","T","F","F"
53661.000,"T","F","F","T","F","F","T"
78472.000,"T","T","T","F","F","F","F"
63557.000,"F","F","F","F","F","F","F"
94087.000,"T","F","F","F","F","F","T"
13801.000,"T","F","F","F","F","T","F"
53006.000,"T","T","T","F","F","F","F"
18706.000,"F","F","F","T","T","F","F"
58127.000,"T","T","T","T","T","F","F"
13217.000,"T","T","F","F","T","F","F"
73519.000,"T","T","T","F","F","F","F"
57370.000,"F","T","T","F","F","T","T"
89934.000,"F","F","F","T","F","F","F"
79599.000,"F","F","F","F","T","F","F"
21307.000,"F","F","T","T","F","F","F"
74512.000,"F","T","F","F","F","F","T"
34033.000,"T","F","T","T","F","F","F"
31090.000,"F","F","F","F","F","F","T"
1034.000,"F","F","F","F","F","F","F"
9785.000,"T","T","T","T","T","F","F"
40069.000,"F","F","F","T","F","F","F"
86068.000,"T","F","F","F","F","F","T"
89137.000,"F","T","F","F","F","T","F"
33565.000,"F","F","F","F","F","F","F"
58292.000,"F","F","F","F","F","F","T"
8835.000,"T","T","F","F","F","F","F"
71441.000,"F","F","T","F","F","F","T"
98828.000,"F","F","F","F","F","F","F"
89007.000,"T","T","F","F","F","F","F"
31540.000,"T","T","T","T","T","T","T"
96683.000,"F","F","T","F","F","F","T"
33892.000,"T","T","T","T","T","T","T"
25973.000,"F","F","F","F","T","F","F"
26345.000,"F","F","F","F","T","F","T"
69965.000,"F","F","F","F","T","T","F"
20481.000,"F","F","T","F","F","F","F"
91520.000,"F","F","F","F","F","T","F"
1660.000,"F","T","F","T","F","F","F"
25554.000,"T","T","T","T","T","T","T"
52960.000,"T","T","T","F","F","F","F"
98770.000,"F","F","F","T","F","F","T"
33964.000,"F","T","F","F","T","F","F"
36387.000,"T","T","T","T","T","T","T"
15002.000,"T","T","T","T","T","T","T"
83896.000,"T","T","T","T","T","T","F"
38147.000,"T","T","T","F","F","F","F"
81455.000,"F","F","T","F","T","F","F"
74452.000,"T","T","T","T","T","T","T"
92986.000,"F","F","T","T","T","F","F"
43926.000,"T","F","F","F","F","F","T"
32495.000,"F","F","F","F","T","F","F"
33201.000,"F","T","F","F","T","F","F"
88396.000,"T","T","T","T","F","T","F"
17261.000,"T","T","T","T","T","T","T"
59519.000,"F","T","F","F","F","T","F"
67030.000,"T","F","F","F","F","F","F"
74364.000,"F","F","F","T","F","F","F"
91635.000,"F","F","F","F","F","T","F"
29870.000,"F","T","F","T","F","F","T"
88751.000,"F","F","F","F","F","F","F"
2763.000,"F","F","T","F","T","F","T"
63971.000,"T","T","T","T","T","T","T"
65064.000,"F","F","F","F","F","F","F"
38412.000,"F","F","T","T","F","T","F"
75289.000,"T","F","F","F","F","F","F"
92999.000,"F","F","F","F","T","F","F"
64557.000,"T","F","F","F","T","F","F"
41192.000,"F","T","F","F","F","F","F"
34788.000,"F","T","T","F","F","F","F"
59154.000,"T","F","F","F","F","T","F"
59700.000,"F","F","F","F","T","F","F"
49777.000,"T","F","F","F","F","F","F"
65782.000,"F","F","F","F","T","F","F"
7150.000,"F","F","F","T","F","F","F"
27516.000,"T","F","T","F","F","F","F"
44351.000,"F","F","F","F","F","F","F"
68010.000,"F","T","T","F","F","F","F"
47267.000,"F","F","F","F","F","F","F"
44346.000,"T","T","T","T","T","T","T"
94577.000,"T","F","F","F","T","F","T"
36418.000,"F","F","F","T","T","F","T"
48894.000,"T","T","T","T","T","F","T"
81478.000,"F","T","F","F","T","F","F"
65990.000,"T","T","F","F","F","F","F"
37478.000,"T","F","F","F","F","F","F"
23402.000,"F","F","F","F","T","T","T"
89860.000,"F","F","T","F","T","F","F"
11251.000,"T","T","T","T","T","T","T"
82216.000,"F","F","F","F","F","F","F"
48848.000,"T","T","T","T","T","T","T"
6687.000,"F","T","F","T","F","F","F"
37248.000,"F","F","F","F","F","F","F"
63550.000,"F","T","F","F","T","F","T"
37030.000,"F","F","T","F","T","F","F"
32449.000,"F","F","F","F","T","F","F"
25476.000,"T","F","F","F","F","F","T"
75207.000,"F","T","F","T","T","F","F"
83749.000,"T","T","T","T","T","T","T"
78880.000,"F","F","F","F","T","F","F"
97863.000,"F","F","F","F","T","F","T"
66647.000,"T","F","F","F","F","F","F"
51210.000,"F","T","F","F","F","F","F"
99324.000,"T","T","T","F","T","F","F"
8575.000,"F","F","F","F","T","F","F"
32589.000,"F","F","T","F","F","F","F"
10282.000,"T","T","T","F","F","F","F"
47365.000,"F","F","F","F","F","F","F"
9818.000,"F","F","F","F","F","F","F"
79200.000,"F","F","F","F","F","F","F"
72109.000,"T","F","F","F","T","F","F"
55515.000,"F","F","F","F","F","F","F"
66287.000,"T","F","F","T","F","T","T"
73074.000,"T","T","T","T","F","T","T"
38745.000,"F","F","F","T","F","F","F"
58091.000,"T","F","F","F","F","F","F"
91685.000,"T","T","T","T","T","T","T"
7254.000,"F","F","F","F","F","F","F"
95881.000,"T","T","T","T","T","T","T"
49600.000,"T","T","T","T","T","T","T"
42118.000,"F","F","F","F","F","F","T"
35660.000,"F","T","F","F","T","F","F"
30177.000,"T","T","T","T","T","T","T"
90287.000,"T","T","T","T","T","F","T"
36281.000,"T","T","T","T","F","F","F"
56483.000,"F","F","F","F","F","F","F"
12723.000,"F","F","F","F","T","F","F"
57315.000,"F","F","F","F","F","F","F"
87546.000,"F","T","F","T","F","F","T"
59067.000,"T","T","T","F","T","F","F"
65475.000,"T","T","T","T","T","F","F"
74186.000,"F","F","F","T","T","F","F"
46159.000,"T","T","T","T","T","F","T"
60349.000,"F","F","F","F","F","F","F"
1127.000,"F","T","F","F","F","F","F"
1737.000,"F","F","F","F","F","F","T"
5308.000,"F","F","F","T","T","F","T"
19721.000,"F","T","F","T","F","F","F"
13339.000,"F","F","F","F","F","F","T"
79011.000,"F","F","F","T","F","F","F"
16813.000,"F","F","F","F","F","F","F"
37566.000,"F","F","F","F","T","F","F"
54746.000,"T","T","T","T","T","T","T"
48158.000,"F","F","F","F","F","T","F"
78413.000,"F","F","T","F","F","F","F"
64026.000,"T","F","T","F","F","F","F"
92780.000,"F","F","F","F","T","F","F"
18953.000,"F","T","F","F","F","F","F"
93078.000,"F","F","F","F","F","F","F"
30227.000,"T","T","T","T","T","T","F"
49031.000,"F","F","F","F","F","F","F"
71270.000,"F","F","F","F","T","T","F"
50309.000,"F","F","F","F","T","F","F"
12146.000,"F","F","F","F","F","F","F"
21923.000,"T","T","T","F","T","F","F"
78982.000,"T","T","T","F","T","F","F"
17194.000,"T","T","T","T","T","F","T"
20543.000,"F","F","F","F","F","F","F"
7829.000,"F","F","F","F","F","F","F"
60417.000,"F","T","F","F","T","F","F"
27592.000,"F","T","F","F","F","T","F"
30295.000,"F","F","F","F","F","F","F"
47686.000,"T","T","T","F","F","F","T"
98823.000,"F","F","T","F","F","F","F"
63398.000,"T","T","T","F","T","F","T"
69650.000,"F","F","F","F","F","F","F"
10025.000,"F","F","F","F","F","F","F"
30193.000,"F","F","F","F","T","T","F"
75754.000,"T","F","F","T","F","F","F"
47019.000,"F","F","F","T","F","F","F"
29646.000,"F","F","F","T","T","F","F"
52877.000,"T","F","F","F","T","F","T"
97995.000,"T","T","T","T","T","F","F"
75210.000,"T","T","T","T","T","F","F"
23106.000,"F","T","F","F","T","F","T"
68041.000,"F","F","F","F","T","F","F"
41310.000,"T","T","T","T","T","T","T"
21635.000,"F","F","F","F","F","F","F"
18966.000,"T","T","T","T","T","T","T"
73289.000,"T","T","T","F","F","T","F"
16052.000,"F","T","F","F","T","F","T"
30067.000,"F","F","F","F","F","F","F"
35477.000,"F","F","F","F","F","F","F"
21570.000,"T","T","T","T","T","F","F"
99223.000,"F","F","T","F","F","F","F"
72026.000,"F","F","F","F","F","F","F"
20889.000,"F","F","F","F","F","T","F"
37156.000,"T","T","T","T","T","T","T"
77533.000,"F","F","F","T","F","F","F"
33565.000,"F","F","F","F","T","F","F"
35688.000,"T","F","F","F","F","F","F"
58020.000,"F","F","F","F","F","F","T"
50626.000,"F","F","F","T","T","F","F"
85628.000,"T","T","T","T","T","T","F"
82472.000,"F","F","F","F","T","T","F"
63863.000,"F","F","F","T","F","F","F"
81385.000,"F","F","F","F","F","F","F"
22810.000,"F","F","F","F","F","T","T"
9972.000,"F","F","F","F","F","F","F"
59969.000,"T","T","T","T","T","F","T"
45736.000,"F","F","F","F","T","F","F"
62694.000,"F","F","F","F","F","F","F"
24085.000,"F","F","F","T","T","F","F"
83014.000,"F","F","T","F","T","F","F"
50659.000,"F","T","F","F","T","F","T"
58124.000,"T","T","T","T","T","T","F"
40038.000,"T","F","F","T","T","F","F"
52470.000,"T","F","F","F","F","F","F"
8504.000,"F","T","T","T","T","F","F"
79868.000,"F","F","F","F","F","F","F"
41743.000,"T","F","F","T","T","F","F"
41743.000,"T","F","F","T","T","F","F"
4090.000,"F","F","F","F","F","F","F"
66556.000,"F","T","T","F","T","F","F"
4049.000,"T","T","T","T","F","F","F"
88660.000,"T","T","T","T","T","T","F"
9779.000,"F","T","F","F","F","F","F"
89228.000,"F","F","T","F","T","F","F"
77526.000,"F","T","F","F","F","F","F"
83588.000,"F","F","F","F","T","T","F"
25717.000,"F","F","F","T","T","F","F"
90258.000,"F","T","F","T","F","F","F"
82429.000,"F","F","T","F","T","T","F"
28730.000,"T","T","T","F","T","F","F"
57892.000,"T","F","F","F","T","F","F"
16964.000,"T","T","T","T","T","T","T"
96317.000,"F","F","T","F","F","F","F"
8485.000,"T","F","T","F","F","F","F"
88286.000,"T","T","T","F","F","F","F"
15665.000,"T","F","F","F","F","F","T"
94539.000,"T","F","F","F","F","F","F"
12583.000,"T","T","T","T","T","F","T"
34918.000,"F","T","T","F","F","F","F"
10773.000,"T","F","T","F","F","F","F"
35295.000,"T","T","T","T","T","F","F"
61450.000,"F","F","T","F","T","T","F"
66896.000,"F","F","T","T","F","F","F"
24776.000,"F","F","F","F","F","F","F"
21794.000,"F","T","T","F","F","F","F"
97678.000,"T","T","T","F","F","F","T"
5814.000,"T","T","T","T","T","T","T"
57318.000,"F","F","F","T","F","F","F"
3059.000,"T","T","F","T","T","F","T"
9500.000,"F","T","F","F","F","F","F"
89506.000,"F","F","F","T","F","F","F"
22701.000,"F","F","F","F","F","F","F"
63454.000,"F","F","T","F","T","F","F"
16711.000,"T","F","T","F","F","F","T"
14595.000,"T","T","T","T","T","F","F"
34444.000,"F","F","F","F","T","T","F"
99688.000,"F","F","F","F","F","F","F"
7015.000,"F","F","F","F","F","F","F"
80550.000,"T","F","F","F","T","F","F"
82889.000,"F","T","F","F","F","F","T"
95065.000,"F","F","F","F","F","F","T"
56654.000,"F","F","F","F","F","F","F"
36366.000,"F","T","F","F","T","F","F"
69244.000,"F","F","F","F","F","F","F"
75055.000,"T","T","T","T","T","T","T"
77474.000,"F","F","F","F","T","T","T"
55812.000,"F","F","F","F","T","F","T"
98773.000,"F","F","T","F","T","F","F"
51890.000,"T","T","F","T","F","F","F"
97195.000,"F","T","F","F","F","F","F"
94494.000,"F","F","F","F","F","T","F"
10972.000,"T","T","F","F","T","F","F"
17107.000,"T","T","T","F","F","T","T"
99247.000,"F","F","F","F","F","F","T"
74074.000,"F","F","F","F","F","F","T"
88158.000,"F","F","T","T","F","F","F"
50769.000,"F","F","T","T","F","F","T"
63426.000,"T","F","F","F","F","T","T"
16278.000,"F","F","F","F","F","F","F"
96131.000,"F","F","F","F","F","F","F"
65865.000,"F","F","F","F","F","F","F"
62738.000,"T","F","F","F","F","T","T"
66212.000,"T","F","F","F","T","F","F"
2747.000,"F","F","F","F","F","F","T"
80698.000,"T","F","T","F","F","F","F"
68572.000,"F","F","F","F","T","F","F"
4266.000,"F","T","F","F","F","F","F"
33365.000,"F","F","T","F","T","F","F"
37038.000,"T","T","T","T","T","T","T"
97443.000,"F","F","F","F","T","F","F"
78025.000,"F","F","F","F","T","T","F"
32761.000,"T","T","T","F","F","T","F"
96240.000,"T","F","F","F","F","F","F"
33629.000,"F","F","F","F","F","F","T"
41491.000,"T","F","F","F","T","F","F"
79078.000,"F","T","F","F","T","F","F"
52278.000,"T","T","T","F","T","F","F"
49165.000,"F","F","F","F","F","F","T"
6908.000,"F","F","F","T","T","F","T"
34600.000,"F","F","F","F","T","F","F"
32127.000,"F","F","F","F","F","F","T"
71560.000,"T","F","F","F","F","T","F"
19191.000,"T","T","T","T","T","F","F"
66854.000,"F","F","F","F","F","F","F"
82745.000,"F","T","T","F","T","F","T"
2704.000,"F","T","F","F","F","F","F"
90268.000,"F","F","F","F","T","F","F"
42717.000,"F","F","T","F","F","F","F"
88918.000,"T","T","T","F","F","T","F"
73318.000,"F","F","F","T","F","F","F"
24836.000,"F","F","T","F","F","F","F"
1695.000,"T","T","T","T","T","T","T"
40796.000,"T","T","T","F","F","T","T"
44312.000,"F","F","F","F","F","F","F"
82896.000,"F","F","F","F","F","F","F"
95347.000,"F","F","F","F","T","F","F"
38235.000,"F","T","T","F","T","F","F"
100932.000,"F","T","T","F","T","F","F"
75264.000,"F","T","F","F","T","F","F"
21807.000,"F","F","F","F","F","F","F"
50100.000,"T","T","T","T","T","F","T"
7303.000,"F","T","F","F","T","F","F"
16296.000,"T","T","T","F","F","F","F"
8068.000,"F","F","F","F","F","F","T"
7565.000,"T","T","T","T","T","T","F"
66755.000,"F","F","F","F","T","T","F"
4815.000,"T","F","T","F","T","F","F"
31083.000,"T","F","T","T","T","F","T"
97626.000,"F","T","F","F","T","F","F"
65043.000,"F","F","F","F","T","F","T"
97925.000,"T","T","F","F","T","F","F"
53020.000,"F","F","F","F","F","F","F"
85292.000,"F","F","F","F","F","F","T"
15421.000,"T","T","T","T","T","T","T"
76821.000,"F","F","F","F","T","T","F"
45987.000,"F","T","T","F","T","F","T"
52556.000,"F","F","T","F","F","F","F"
28262.000,"F","T","F","F","F","T","F"
31129.000,"T","T","T","F","T","T","F"
97527.000,"T","F","F","T","T","F","T"
100559.000,"F","F","F","F","F","T","F"
12514.000,"F","F","F","T","T","F","F"
51542.000,"F","F","F","F","F","T","F"
27609.000,"F","F","F","F","F","T","F"
97732.000,"F","F","T","F","T","F","F"
19412.000,"T","T","T","T","T","T","T"
52982.000,"T","T","T","T","T","T","T"
89177.000,"T","F","T","F","T","F","F"
48693.000,"T","F","F","F","F","F","F"
9463.000,"F","F","T","F","T","F","F"
92654.000,"F","F","T","F","F","F","F"
57808.000,"T","F","F","F","T","T","T"
81661.000,"T","T","T","T","T","F","F"
4337.000,"T","F","F","F","F","F","T"
37089.000,"F","F","F","F","F","T","F"
13632.000,"T","F","F","F","F","F","F"
3311.000,"F","F","F","F","T","T","T"
56711.000,"T","F","F","F","F","F","F"
95304.000,"F","T","T","F","F","F","F"
27807.000,"F","F","F","F","F","T","F"
51850.000,"F","F","F","F","F","F","T"
19591.000,"T","F","F","T","F","F","F"
21589.000,"F","F","F","F","F","F","T"
38383.000,"F","F","T","F","T","F","F"
52656.000,"F","F","F","T","T","T","F"
53556.000,"F","F","F","F","F","F","F"
70798.000,"T","T","T","T","T","F","F"
68050.000,"F","F","F","F","F","T","F"
70851.000,"T","F","F","F","T","F","T"
22189.000,"T","T","T","T","T","T","F"
71723.000,"F","F","F","F","F","F","F"
13509.000,"F","F","F","F","F","T","F"
61154.000,"F","F","T","T","F","F","F"
99267.000,"T","T","T","F","T","F","F"
2424.000,"T","T","T","T","T","T","T"
34766.000,"F","F","F","T","F","F","F"
54486.000,"F","T","F","F","F","F","T"
65415.000,"T","T","T","T","T","T","T"
41642.000,"F","T","T","T","F","F","T"
27941.000,"F","F","F","T","T","F","F"
22443.000,"F","F","F","F","F","F","F"
67178.000,"T","F","T","T","F","F","F"
9780.000,"T","F","F","F","F","F","F"
92001.000,"F","F","F","F","F","T","T"
83838.000,"F","F","F","F","F","F","F"
92489.000,"T","T","T","F","F","F","F"
70214.000,"F","F","F","F","F","T","F"
52434.000,"T","F","F","F","T","F","T"
72276.000,"F","F","T","T","T","F","T"
39795.000,"F","F","F","F","F","F","T"
63374.000,"T","F","F","F","F","F","F"
52288.000,"F","T","F","F","T","F","F"
58873.000,"T","T","T","F","F","T","F"
69432.000,"F","F","F","T","F","F","T"
63520.000,"T","F","T","T","F","F","F"
34299.000,"F","F","F","T","T","T","F"
88851.000,"F","F","F","F","F","F","F"
91055.000,"F","F","F","F","F","F","T"
60279.000,"T","T","T","T","T","T","T"
62596.000,"T","F","T","F","T","F","T"
84570.000,"F","T","F","F","F","F","F"
27906.000,"F","F","T","F","F","F","F"
13249.000,"T","T","T","F","F","F","F"
62035.000,"F","T","F","F","T","T","T"
48433.000,"T","T","T","T","T","F","T"
