ID,Idade,Renda,Regiao,Genero,seguro auto,seguro vida Emp,seguro vida PF,Seguro Residencial
17026.000,56.655,8352.878,"NE",0.000,"F","F","F","F"
84399.000,47.228,8353.369,"NE",0.000,"T","T","T","T"
84555.000,56.425,8353.708,"SE",1.000,"T","T","T","T"
37538.000,28.342,8353.730,"SE",0.000,"T","T","T","T"
80953.000,23.804,8353.740,"SE",0.000,"F","F","F","F"
47431.000,38.825,8353.897,"SE",0.000,"F","F","F","T"
43658.000,37.843,8353.925,"SE",1.000,"F","F","F","F"
16467.000,32.993,8354.238,"S",0.000,"F","F","F","F"
13948.000,44.694,8354.427,"N",1.000,"F","F","F","F"
9638.000,56.860,8355.106,"CO",1.000,"F","F","F","F"
21547.000,39.173,8355.153,"CO",1.000,"F","F","F","T"
85406.000,34.221,8355.175,"SE",1.000,"F","F","F","F"
87153.000,49.764,8355.458,"S",1.000,"T","T","F","F"
85577.000,29.427,8355.642,"SE",0.000,"T","F","F","F"
23448.000,33.092,8355.643,"SE",0.000,"T","T","F","F"
47035.000,22.327,8356.471,"SE",0.000,"F","F","F","F"
43071.000,36.415,8357.212,"S",0.000,"F","T","F","F"
39335.000,56.217,8357.228,"S",1.000,"F","F","F","F"
76312.000,56.586,8357.314,"SE",0.000,"F","F","F","F"
95133.000,51.376,8357.357,"CO",0.000,"F","F","F","F"
25486.000,38.629,8357.770,"NE",0.000,"T","T","T","T"
45805.000,31.951,8357.799,"SE",1.000,"F","F","F","T"
1512.000,22.865,8358.508,"SE",0.000,"F","F","F","F"
84579.000,63.550,8358.512,"NE",1.000,"T","F","F","F"
49391.000,35.058,8358.531,"CO",1.000,"F","F","F","F"
43214.000,35.739,8358.998,"SE",1.000,"T","T","T","T"
5958.000,40.597,8359.378,"SE",0.000,"F","T","F","F"
66238.000,23.834,8359.554,"SE",1.000,"F","F","F","T"
74452.000,56.524,8359.783,"S",0.000,"F","F","F","F"
54748.000,32.738,8359.806,"S",1.000,"F","T","F","F"
17643.000,42.077,8360.684,"SE",0.000,"T","T","T","T"
97304.000,42.726,8361.333,"NE",0.000,"F","F","F","F"
41227.000,33.880,8361.759,"SE",1.000,"F","F","F","F"
53567.000,31.054,8361.760,"SE",0.000,"F","F","F","F"
80775.000,28.299,8361.884,"SE",0.000,"T","T","T","T"
35578.000,28.590,8362.253,"S",0.000,"F","F","F","F"
80771.000,34.050,8363.540,"NE",1.000,"T","T","T","T"
75401.000,28.583,8363.569,"N",0.000,"F","F","F","F"
91215.000,36.863,8363.848,"NE",0.000,"F","F","F","F"
27067.000,29.625,8363.940,"SE",1.000,"F","F","F","F"
26031.000,55.897,8364.347,"N",1.000,"F","F","F","F"
68752.000,75.238,8364.692,"SE",0.000,"T","T","T","T"
31480.000,47.145,8365.158,"SE",0.000,"F","F","F","F"
68616.000,35.369,8365.161,"NE",1.000,"T","T","T","T"
35079.000,32.406,8365.196,"N",0.000,"F","F","F","F"
46086.000,29.084,8365.472,"SE",1.000,"F","F","F","F"
86873.000,66.287,8365.804,"N",0.000,"F","F","F","F"
42313.000,42.841,8366.167,"SE",0.000,"F","F","F","T"
36308.000,75.704,8366.667,"NE",0.000,"F","T","F","F"
25453.000,27.474,8366.721,"SE",1.000,"F","F","F","F"
4832.000,39.650,8366.787,"CO",1.000,"F","F","F","F"
36646.000,40.796,8367.213,"SE",1.000,"F","T","F","F"
29187.000,40.204,8367.667,"NE",0.000,"T","T","T","T"
70803.000,26.559,8367.834,"SE",0.000,"F","F","F","F"
61041.000,41.120,8367.930,"NE",1.000,"F","T","F","F"
56009.000,71.791,8368.169,"SE",0.000,"F","T","F","F"
27246.000,43.657,8368.593,"SE",0.000,"F","F","F","F"
47181.000,29.398,8368.757,"CO",0.000,"F","F","F","F"
24520.000,46.987,8370.988,"SE",0.000,"F","F","F","F"
65110.000,49.714,8371.213,"SE",1.000,"F","F","F","F"
66891.000,20.448,8371.271,"SE",1.000,"F","F","F","F"
52840.000,36.940,8371.530,"CO",0.000,"T","T","T","T"
24601.000,32.344,8371.661,"SE",1.000,"F","F","F","F"
96572.000,50.981,8371.983,"NE",0.000,"F","T","F","F"
59432.000,23.099,8372.142,"SE",0.000,"F","T","F","F"
89838.000,63.283,8372.378,"CO",1.000,"T","T","T","T"
95688.000,32.653,8372.492,"SE",0.000,"F","F","F","F"
38581.000,25.530,8373.397,"NE",1.000,"F","F","F","F"
50612.000,20.639,8373.417,"NE",0.000,"F","F","F","F"
68075.000,54.390,8373.584,"SE",1.000,"F","F","F","F"
15889.000,21.844,8373.626,"NE",1.000,"F","F","F","F"
10703.000,26.891,8373.913,"S",0.000,"F","F","F","T"
69513.000,44.264,8374.436,"NE",0.000,"F","F","F","F"
95866.000,27.752,8375.383,"SE",0.000,"T","T","T","T"
34218.000,25.014,8375.915,"SE",1.000,"T","T","T","T"
86270.000,38.042,8376.072,"SE",0.000,"F","F","F","F"
16695.000,39.953,8376.126,"NE",0.000,"F","F","F","F"
41354.000,44.160,8376.147,"CO",1.000,"F","F","T","F"
37396.000,37.373,8376.446,"SE",0.000,"F","F","F","F"
72964.000,34.147,8376.718,"NE",1.000,"F","F","F","F"
40656.000,31.543,8376.858,"SE",0.000,"F","F","F","F"
80599.000,29.300,8378.011,"SE",0.000,"F","F","F","F"
54580.000,32.290,8378.850,"S",1.000,"F","F","F","T"
99765.000,53.569,8379.258,"NE",1.000,"T","T","T","T"
27342.000,47.412,8379.350,"SE",1.000,"F","F","F","T"
39750.000,59.127,8379.643,"NE",1.000,"F","F","F","F"
85485.000,51.279,8380.069,"NE",0.000,"F","F","F","F"
2599.000,41.119,8380.441,"CO",0.000,"F","F","T","F"
11084.000,23.174,8380.498,"S",1.000,"F","T","T","F"
56520.000,70.032,8381.101,"SE",0.000,"T","T","T","T"
33571.000,39.585,8381.398,"S",1.000,"F","F","F","F"
22111.000,42.628,8381.937,"CO",0.000,"F","F","F","F"
20783.000,58.608,8382.070,"S",1.000,"F","F","F","F"
36415.000,26.926,8383.340,"SE",1.000,"F","F","F","F"
91696.000,20.233,8383.360,"S",0.000,"F","T","F","F"
34964.000,35.964,8384.021,"SE",1.000,"F","F","F","F"
2823.000,35.229,8384.078,"N",1.000,"F","T","F","F"
45913.000,41.289,8384.435,"NE",0.000,"T","F","F","F"
4599.000,33.306,8385.372,"SE",1.000,"F","F","F","F"
14974.000,42.631,8385.390,"SE",1.000,"F","F","F","F"
77993.000,35.813,8385.406,"SE",1.000,"F","F","F","T"
47888.000,46.729,8385.873,"SE",0.000,"T","T","T","T"
80193.000,38.286,8386.534,"CO",0.000,"F","F","F","F"
58236.000,36.804,8387.412,"SE",0.000,"F","F","F","F"
69798.000,24.412,8387.814,"SE",0.000,"T","T","T","T"
30122.000,20.162,8387.837,"SE",1.000,"F","F","F","F"
75054.000,47.155,8387.850,"SE",1.000,"F","F","F","F"
26298.000,51.100,8388.096,"NE",0.000,"F","F","F","F"
98715.000,21.347,8388.547,"SE",0.000,"T","F","F","F"
18442.000,33.704,8389.022,"SE",1.000,"F","F","F","F"
91006.000,29.155,8389.763,"SE",1.000,"F","T","F","F"
56138.000,19.993,8389.979,"SE",1.000,"F","F","T","T"
79012.000,32.861,8389.985,"NE",0.000,"F","F","F","F"
58153.000,63.575,8390.533,"NE",1.000,"F","F","F","F"
50357.000,31.761,8390.633,"NE",0.000,"T","T","T","T"
62161.000,44.851,8390.978,"SE",0.000,"F","F","F","F"
72796.000,42.328,8392.014,"NE",0.000,"F","F","F","F"
79572.000,34.431,8392.181,"S",0.000,"F","F","F","F"
44964.000,42.193,8392.441,"SE",0.000,"F","F","F","F"
19866.000,28.276,8392.709,"SE",1.000,"F","T","F","F"
73519.000,38.935,8392.718,"SE",1.000,"T","T","T","T"
51763.000,32.602,8392.983,"S",0.000,"F","F","F","F"
36999.000,37.399,8393.010,"SE",0.000,"F","F","F","F"
58813.000,19.300,8393.418,"N",0.000,"T","T","T","T"
70911.000,23.951,8393.765,"SE",0.000,"F","T","F","F"
64891.000,31.530,8394.687,"SE",0.000,"F","F","F","F"
84463.000,54.535,8394.733,"NE",1.000,"F","F","F","F"
6701.000,43.014,8394.804,"N",0.000,"F","F","F","F"
47031.000,38.125,8395.175,"SE",0.000,"T","T","T","T"
87781.000,25.023,8395.335,"CO",0.000,"F","F","F","F"
6116.000,30.440,8395.735,"SE",0.000,"T","T","T","T"
48046.000,36.931,8396.356,"SE",1.000,"F","F","F","F"
19827.000,27.991,8396.375,"SE",0.000,"F","F","F","F"
5745.000,29.618,8396.503,"S",0.000,"F","F","F","F"
38128.000,36.980,8396.767,"CO",1.000,"F","F","F","F"
23913.000,39.282,8396.779,"N",0.000,"T","T","T","T"
55537.000,46.709,8397.528,"SE",1.000,"F","F","F","T"
80854.000,30.707,8397.728,"CO",0.000,"F","F","F","T"
60166.000,35.901,8397.805,"CO",1.000,"F","F","F","F"
84556.000,38.186,8398.000,"SE",0.000,"F","T","F","F"
47439.000,50.452,8398.243,"SE",1.000,"F","F","F","F"
28536.000,44.139,8398.591,"S",1.000,"F","F","F","F"
80296.000,40.354,8398.688,"S",1.000,"F","F","F","F"
100684.000,42.419,8399.203,"SE",0.000,"F","F","T","F"
100684.000,42.419,8399.203,"SE",0.000,"F","F","T","F"
66142.000,22.525,8399.223,"SE",1.000,"F","F","F","F"
93311.000,38.627,8399.347,"SE",1.000,"T","T","T","T"
30280.000,37.110,8399.405,"CO",0.000,"F","T","F","F"
84872.000,50.198,8400.292,"S",1.000,"F","F","T","T"
53076.000,56.445,8400.330,"N",1.000,"F","F","F","F"
84558.000,44.691,8400.837,"CO",0.000,"F","T","F","T"
71684.000,34.040,8401.162,"SE",1.000,"F","F","F","F"
70200.000,44.043,8402.137,"CO",1.000,"T","T","T","T"
38368.000,47.774,8402.907,"NE",1.000,"F","F","F","F"
22284.000,40.691,8403.288,"SE",1.000,"T","T","T","T"
80909.000,38.920,8403.528,"SE",1.000,"F","F","F","F"
24791.000,30.141,8403.825,"N",0.000,"F","F","T","T"
69469.000,54.946,8404.038,"SE",0.000,"F","F","F","F"
63615.000,24.564,8404.307,"SE",0.000,"F","F","F","F"
96455.000,18.432,8404.656,"NE",1.000,"T","T","T","T"
76986.000,32.158,8405.965,"S",1.000,"T","T","T","T"
75823.000,32.098,8406.365,"S",1.000,"F","F","T","F"
9635.000,35.308,8406.683,"SE",0.000,"F","F","F","T"
69160.000,38.626,8406.814,"CO",1.000,"F","F","F","F"
67215.000,52.819,8407.716,"SE",1.000,"T","F","F","F"
77151.000,32.621,8408.018,"SE",1.000,"T","T","T","T"
36215.000,44.677,8408.130,"CO",1.000,"F","T","F","F"
96413.000,44.534,8408.189,"N",1.000,"F","F","F","F"
46556.000,21.962,8408.305,"S",0.000,"F","F","F","F"
60470.000,33.968,8408.693,"CO",0.000,"F","F","T","T"
18486.000,43.768,8408.906,"N",1.000,"F","F","F","F"
35797.000,42.516,8408.981,"SE",0.000,"F","F","F","T"
13093.000,30.944,8409.422,"SE",1.000,"F","F","F","F"
50528.000,38.434,8409.779,"N",0.000,"F","T","F","F"
61491.000,32.868,8410.014,"SE",0.000,"F","T","F","F"
87899.000,45.777,8410.094,"NE",1.000,"F","F","F","F"
61951.000,24.647,8410.174,"SE",0.000,"F","T","F","F"
38653.000,37.095,8410.720,"SE",1.000,"F","F","F","F"
24342.000,39.212,8411.154,"SE",1.000,"F","T","F","T"
73646.000,38.057,8411.847,"SE",0.000,"T","F","F","F"
4367.000,22.483,8412.252,"NE",1.000,"F","T","F","F"
34413.000,25.943,8412.387,"NE",1.000,"F","T","F","F"
71599.000,54.188,8412.844,"SE",0.000,"T","T","T","T"
66790.000,24.716,8413.481,"CO",1.000,"F","F","F","F"
93457.000,27.762,8413.865,"NE",1.000,"F","F","F","F"
9912.000,19.383,8413.933,"NE",1.000,"F","F","F","F"
53694.000,44.918,8414.333,"N",0.000,"F","T","F","F"
9422.000,45.921,8414.952,"CO",0.000,"F","T","F","F"
50763.000,39.929,8414.973,"NE",1.000,"F","T","F","F"
76740.000,33.328,8415.655,"SE",1.000,"T","T","T","T"
84574.000,47.581,8415.744,"SE",0.000,"F","T","F","T"
57935.000,56.686,8416.298,"CO",0.000,"F","F","F","F"
16344.000,56.021,8417.001,"SE",0.000,"F","F","F","F"
34774.000,25.599,8417.213,"CO",1.000,"F","F","F","F"
97780.000,37.712,8417.403,"SE",0.000,"T","T","T","T"
80892.000,33.388,8417.475,"CO",1.000,"F","F","F","F"
10840.000,27.805,8417.905,"S",0.000,"F","F","F","F"
20282.000,44.700,8418.670,"CO",0.000,"F","F","F","F"
38041.000,39.929,8419.094,"SE",1.000,"F","F","F","F"
53831.000,53.903,8419.480,"CO",0.000,"F","F","F","F"
41132.000,46.998,8420.352,"SE",1.000,"T","F","F","F"
42532.000,51.940,8420.528,"S",1.000,"T","F","F","T"
58704.000,38.977,8420.828,"S",0.000,"T","T","T","T"
66598.000,32.493,8421.476,"CO",0.000,"F","F","F","T"
4513.000,45.696,8422.512,"NE",0.000,"T","T","T","T"
2000.000,34.422,8423.552,"SE",1.000,"T","F","F","F"
65044.000,38.126,8424.278,"CO",0.000,"F","F","F","F"
66510.000,44.981,8426.096,"SE",0.000,"F","F","F","F"
44855.000,65.485,8426.152,"S",0.000,"F","T","F","F"
18473.000,28.162,8428.659,"SE",0.000,"F","F","F","F"
79574.000,34.550,8429.112,"NE",0.000,"F","F","F","F"
74610.000,51.739,8429.567,"NE",1.000,"T","T","T","T"
68951.000,59.697,8429.634,"SE",1.000,"T","T","T","T"
95204.000,38.616,8430.972,"SE",1.000,"T","T","T","T"
2890.000,18.661,8431.780,"NE",0.000,"F","F","F","T"
60067.000,19.770,8431.796,"SE",0.000,"F","F","F","F"
42604.000,23.700,8432.202,"SE",1.000,"F","F","F","F"
76679.000,33.592,8432.572,"NE",0.000,"F","T","F","F"
7793.000,69.789,8432.797,"S",1.000,"F","F","F","F"
3789.000,50.465,8432.956,"NE",1.000,"F","F","F","F"
63537.000,61.729,8433.014,"CO",1.000,"F","F","F","F"
36850.000,44.649,8433.603,"SE",1.000,"F","F","F","F"
1371.000,27.084,8434.052,"NE",1.000,"F","F","F","F"
27513.000,49.312,8434.662,"SE",0.000,"F","F","F","T"
11755.000,30.228,8435.238,"NE",0.000,"F","F","F","F"
86185.000,36.024,8436.849,"NE",1.000,"T","T","T","T"
88384.000,25.005,8437.051,"SE",0.000,"T","T","F","T"
99964.000,41.781,8437.152,"S",1.000,"F","F","F","F"
89597.000,40.409,8437.260,"S",1.000,"F","F","F","F"
14507.000,34.960,8437.805,"SE",1.000,"F","F","F","F"
94715.000,37.867,8439.337,"SE",0.000,"F","F","F","T"
96693.000,31.840,8439.351,"N",0.000,"T","T","T","T"
29087.000,37.592,8439.558,"NE",1.000,"F","F","F","F"
31542.000,24.875,8439.742,"SE",1.000,"F","F","F","F"
39325.000,42.764,8440.159,"SE",1.000,"F","T","F","F"
37530.000,23.082,8440.253,"NE",1.000,"F","F","F","F"
41681.000,46.553,8441.397,"CO",1.000,"T","T","T","T"
50412.000,34.578,8442.414,"S",0.000,"F","F","F","F"
85570.000,39.444,8443.300,"SE",1.000,"F","F","F","F"
54322.000,60.187,8444.162,"NE",1.000,"T","T","T","T"
59531.000,37.963,8445.429,"N",1.000,"F","F","F","F"
68459.000,41.010,8446.116,"SE",1.000,"T","F","F","T"
18217.000,21.171,8446.759,"SE",1.000,"F","F","F","F"
70826.000,33.071,8446.937,"NE",1.000,"F","T","F","T"
46381.000,25.927,8447.393,"SE",0.000,"F","F","F","T"
98827.000,30.052,8447.786,"NE",1.000,"F","F","F","F"
50035.000,51.876,8448.298,"SE",1.000,"F","F","F","T"
87915.000,63.344,8448.301,"SE",1.000,"T","T","T","T"
60983.000,35.546,8448.461,"S",0.000,"F","F","F","F"
74629.000,43.369,8448.626,"NE",0.000,"T","T","T","T"
15224.000,41.875,8449.832,"CO",1.000,"F","F","F","F"
19566.000,21.328,8451.270,"S",0.000,"F","T","F","F"
36150.000,23.246,8451.282,"S",0.000,"F","F","F","T"
88139.000,24.785,8451.450,"CO",0.000,"F","F","F","F"
52864.000,23.662,8451.860,"SE",1.000,"F","F","F","F"
68249.000,52.181,8452.134,"SE",0.000,"F","F","F","F"
84271.000,65.524,8452.195,"CO",0.000,"F","F","F","F"
83334.000,51.539,8452.570,"SE",0.000,"F","F","F","F"
6654.000,61.131,8452.750,"SE",0.000,"F","F","F","F"
3630.000,52.548,8452.812,"SE",0.000,"F","F","F","F"
68989.000,42.227,8453.307,"CO",1.000,"F","F","F","F"
89814.000,29.611,8453.651,"CO",0.000,"F","F","F","F"
96749.000,28.312,8453.781,"NE",1.000,"F","F","F","F"
87841.000,45.075,8454.043,"S",0.000,"F","F","F","F"
9863.000,45.389,8454.047,"S",0.000,"T","T","T","T"
91535.000,34.148,8454.311,"NE",1.000,"F","F","T","F"
30878.000,33.609,8454.474,"CO",0.000,"F","T","F","F"
63094.000,44.951,8454.607,"NE",1.000,"T","T","T","T"
22424.000,18.511,8454.677,"SE",1.000,"F","F","F","T"
71722.000,72.811,8455.344,"SE",1.000,"F","T","F","F"
38201.000,37.283,8456.164,"CO",1.000,"T","T","T","T"
55324.000,39.487,8456.312,"SE",0.000,"F","F","F","T"
82625.000,28.824,8456.352,"CO",0.000,"F","F","F","F"
92087.000,18.306,8456.468,"SE",1.000,"F","T","F","F"
20088.000,47.240,8456.638,"SE",1.000,"F","F","F","F"
12587.000,44.414,8456.803,"S",0.000,"T","T","T","T"
9954.000,35.834,8457.603,"S",1.000,"F","T","F","F"
47141.000,54.428,8457.986,"NE",1.000,"F","F","F","F"
3800.000,27.595,8458.035,"SE",0.000,"T","T","T","T"
18126.000,54.596,8458.101,"S",1.000,"F","T","F","F"
74059.000,36.654,8458.188,"CO",0.000,"F","F","F","F"
54066.000,38.215,8458.304,"S",1.000,"F","F","F","T"
91214.000,24.819,8458.378,"S",1.000,"F","F","F","F"
40231.000,64.552,8458.475,"CO",0.000,"F","F","F","F"
18370.000,43.511,8459.215,"SE",0.000,"F","F","F","F"
33149.000,61.377,8459.282,"S",1.000,"F","F","F","F"
46811.000,52.557,8459.339,"CO",0.000,"F","F","T","F"
60572.000,60.565,8459.619,"SE",0.000,"F","F","T","F"
17542.000,52.901,8461.499,"S",1.000,"F","T","F","F"
31237.000,34.366,8461.984,"S",0.000,"F","T","F","F"
16437.000,59.080,8462.119,"SE",1.000,"F","T","F","F"
1068.000,43.942,8462.347,"CO",1.000,"F","F","F","F"
37875.000,45.751,8462.635,"NE",0.000,"F","F","T","F"
24966.000,18.657,8463.496,"SE",0.000,"F","F","F","F"
58927.000,31.232,8463.514,"SE",1.000,"F","F","F","F"
89779.000,39.112,8464.215,"SE",0.000,"T","F","F","F"
42249.000,44.097,8465.161,"CO",0.000,"T","F","F","F"
61230.000,63.750,8465.816,"SE",0.000,"F","F","F","F"
84129.000,36.486,8466.623,"SE",1.000,"F","F","F","F"
70521.000,64.350,8466.673,"NE",1.000,"F","F","F","F"
11466.000,54.186,8466.713,"SE",1.000,"T","T","T","T"
27422.000,50.957,8467.592,"SE",0.000,"F","F","F","F"
1764.000,28.751,8467.966,"CO",0.000,"T","T","T","T"
42968.000,36.037,8468.388,"SE",1.000,"F","F","F","F"
17869.000,42.148,8468.511,"SE",1.000,"F","T","F","F"
3010.000,33.089,8468.681,"SE",1.000,"T","T","T","T"
67562.000,33.585,8468.696,"CO",1.000,"F","F","F","F"
82819.000,36.604,8468.876,"SE",0.000,"F","F","F","F"
76377.000,25.558,8469.238,"SE",0.000,"F","F","F","F"
74979.000,47.761,8469.268,"SE",1.000,"F","F","F","F"
97780.000,44.645,8469.459,"CO",1.000,"F","F","F","T"
69564.000,22.953,8470.433,"CO",1.000,"F","F","F","F"
33100.000,35.673,8470.566,"SE",1.000,"T","T","T","T"
63273.000,24.096,8470.646,"SE",0.000,"T","T","T","T"
93780.000,48.363,8471.379,"NE",1.000,"F","F","F","F"
66284.000,56.445,8471.689,"S",1.000,"T","T","T","T"
43036.000,52.224,8471.887,"CO",1.000,"F","F","F","F"
45665.000,35.334,8472.435,"SE",1.000,"F","F","T","F"
57153.000,30.690,8472.485,"CO",1.000,"F","F","F","F"
85265.000,72.916,8472.593,"NE",1.000,"F","F","F","F"
72679.000,37.884,8472.637,"CO",1.000,"T","T","T","T"
72978.000,75.277,8472.833,"SE",1.000,"T","F","F","F"
55594.000,49.231,8473.280,"SE",1.000,"T","T","T","T"
98693.000,20.632,8473.389,"SE",0.000,"T","T","T","T"
8135.000,21.341,8473.397,"NE",0.000,"F","T","F","F"
76071.000,40.009,8473.514,"SE",1.000,"T","T","T","T"
40251.000,38.623,8473.732,"CO",1.000,"T","T","T","T"
87210.000,32.941,8474.491,"NE",0.000,"T","T","T","T"
1004.000,40.685,8474.687,"CO",1.000,"F","F","F","F"
82356.000,44.205,8475.277,"SE",0.000,"F","T","F","F"
29538.000,31.673,8475.324,"S",0.000,"T","T","T","T"
4817.000,43.441,8475.637,"CO",1.000,"F","F","F","F"
28710.000,54.089,8476.122,"SE",1.000,"T","T","T","T"
97543.000,37.215,8476.245,"NE",0.000,"F","T","T","F"
25387.000,27.336,8476.307,"S",1.000,"T","T","T","T"
43763.000,33.344,8477.482,"SE",1.000,"F","F","F","F"
59141.000,43.331,8477.785,"SE",1.000,"T","T","T","T"
96595.000,39.842,8478.094,"SE",1.000,"T","F","F","F"
74125.000,40.707,8478.501,"CO",1.000,"F","T","F","F"
37320.000,39.734,8479.718,"CO",1.000,"F","F","F","F"
12337.000,21.574,8479.766,"CO",0.000,"F","F","F","F"
84876.000,45.572,8480.574,"NE",0.000,"T","T","T","T"
61784.000,38.172,8480.599,"CO",1.000,"T","F","F","F"
42393.000,21.726,8480.723,"SE",0.000,"F","F","F","F"
27009.000,23.560,8481.122,"CO",0.000,"F","F","F","T"
23346.000,26.899,8481.575,"SE",0.000,"T","T","T","T"
71192.000,38.265,8482.114,"CO",1.000,"T","F","F","F"
68054.000,26.457,8482.589,"SE",0.000,"F","T","F","F"
36830.000,36.562,8482.636,"SE",1.000,"T","T","T","T"
92670.000,63.229,8483.283,"SE",1.000,"F","T","F","F"
36078.000,38.761,8483.335,"N",1.000,"F","F","F","F"
22411.000,22.942,8483.409,"N",1.000,"F","T","F","T"
6644.000,24.164,8483.829,"NE",0.000,"F","F","F","F"
9637.000,34.197,8484.750,"S",1.000,"F","T","F","F"
41717.000,40.751,8485.383,"CO",1.000,"F","T","F","F"
41717.000,40.751,8485.383,"CO",1.000,"F","T","F","F"
72310.000,26.148,8486.095,"NE",1.000,"F","F","T","F"
62160.000,32.217,8486.542,"CO",0.000,"F","F","T","F"
15446.000,42.968,8486.592,"SE",0.000,"T","F","F","F"
70223.000,59.740,8486.972,"CO",0.000,"F","F","F","F"
17684.000,72.941,8488.091,"CO",0.000,"F","F","T","T"
13005.000,18.146,8488.594,"SE",0.000,"F","F","F","F"
43238.000,41.200,8489.204,"S",0.000,"F","F","F","F"
14293.000,20.475,8489.564,"S",1.000,"F","F","F","F"
14293.000,20.475,8489.564,"S",1.000,"F","F","F","F"
27582.000,60.162,8490.047,"SE",1.000,"F","F","F","F"
63693.000,25.177,8492.447,"S",1.000,"T","T","T","T"
27354.000,18.268,8492.678,"SE",1.000,"F","F","T","F"
79977.000,32.017,8492.736,"CO",1.000,"F","F","F","F"
22318.000,34.976,8493.367,"SE",1.000,"F","T","F","F"
23101.000,50.318,8493.376,"SE",1.000,"F","T","F","T"
19513.000,34.785,8493.699,"S",1.000,"F","T","F","F"
28723.000,33.664,8494.316,"CO",1.000,"F","T","F","F"
63354.000,25.100,8494.540,"CO",0.000,"F","F","F","F"
42835.000,22.945,8494.672,"SE",1.000,"F","F","F","F"
5455.000,48.279,8495.019,"SE",1.000,"F","F","F","F"
44793.000,27.567,8495.214,"SE",1.000,"F","F","F","T"
81968.000,19.136,8496.172,"SE",0.000,"F","F","F","F"
73553.000,30.510,8496.434,"NE",1.000,"T","T","T","T"
84849.000,63.012,8497.097,"S",0.000,"F","F","F","F"
40836.000,24.192,8497.785,"N",1.000,"T","T","T","T"
23788.000,48.527,8497.819,"CO",1.000,"F","F","F","F"
60331.000,32.444,8498.205,"CO",1.000,"T","T","T","T"
16382.000,58.603,8498.701,"NE",0.000,"T","T","T","T"
12636.000,44.689,8499.364,"S",1.000,"F","F","F","F"
49812.000,54.152,8499.737,"SE",0.000,"F","F","F","F"
30135.000,23.164,8500.191,"SE",1.000,"T","T","T","T"
20313.000,32.568,8500.424,"NE",1.000,"T","T","T","T"
29073.000,26.715,8500.761,"SE",1.000,"F","F","F","F"
35322.000,54.108,8500.797,"NE",0.000,"T","T","T","T"
10781.000,28.586,8501.357,"CO",0.000,"F","F","F","F"
23642.000,45.421,8501.528,"NE",1.000,"T","T","T","T"
79961.000,51.807,8501.709,"NE",0.000,"T","T","T","T"
4317.000,36.648,8501.817,"SE",1.000,"T","T","T","T"
23922.000,49.030,8501.837,"CO",1.000,"T","F","F","T"
92618.000,35.792,8502.020,"CO",0.000,"F","T","F","F"
100914.000,27.173,8502.228,"CO",1.000,"T","T","T","T"
21431.000,50.572,8503.090,"SE",0.000,"F","F","F","F"
43905.000,40.075,8503.124,"SE",0.000,"T","T","T","T"
43905.000,40.075,8503.124,"SE",0.000,"T","T","T","T"
