ID,Financiamento Casa,Financiamento Carro,Emprestimo _pessoal,Emprestimo _consignado,Emprestimo _limite_especial,Emprestimo _educacao,Emprestimo _viagem,Investimento CDB,Investimento Fundos
22189.000,"F","F","F","F","F","F","T","T","T"
71723.000,"F","T","F","F","F","F","F","F","T"
13509.000,"F","F","F","F","F","T","F","F","F"
61154.000,"F","F","F","T","F","F","F","T","T"
99267.000,"F","F","F","F","F","T","T","T","T"
2424.000,"F","F","F","F","F","F","F","T","F"
34766.000,"F","T","T","T","T","T","T","T","T"
54486.000,"F","F","T","T","F","F","T","T","T"
65415.000,"F","F","F","F","F","F","F","T","T"
41642.000,"F","F","F","F","F","F","F","F","F"
27941.000,"F","F","F","F","F","F","F","T","F"
22443.000,"F","T","F","F","F","F","F","F","F"
67178.000,"F","F","F","F","F","F","F","F","T"
9780.000,"F","T","F","F","F","F","F","F","F"
92001.000,"F","F","F","T","F","F","F","T","F"
83838.000,"F","F","F","F","F","F","T","T","F"
92489.000,"F","F","F","F","F","T","T","T","T"
70214.000,"F","F","T","F","F","F","T","T","F"
52434.000,"F","F","F","F","F","F","F","F","F"
72276.000,"F","F","F","F","F","F","F","T","F"
39795.000,"F","F","F","F","F","F","F","F","F"
63374.000,"F","T","T","F","F","F","F","F","T"
52288.000,"F","F","F","F","F","F","T","T","F"
58873.000,"F","T","F","F","F","T","T","T","T"
69432.000,"F","F","F","F","F","F","F","F","F"
63520.000,"F","F","F","F","F","F","F","F","F"
34299.000,"T","F","F","F","F","F","F","T","F"
88851.000,"F","T","F","F","F","F","F","T","F"
91055.000,"F","T","F","F","F","F","F","F","F"
60279.000,"F","F","F","F","F","F","F","T","F"
62596.000,"F","T","F","F","F","F","F","F","F"
84570.000,"F","F","F","F","F","F","F","T","F"
27906.000,"T","F","F","F","F","F","F","F","T"
13249.000,"T","F","F","F","F","T","T","T","T"
62035.000,"F","F","F","F","F","F","F","F","F"
48433.000,"F","F","F","F","F","F","F","T","T"
86733.000,"F","F","F","F","F","F","F","F","F"
91586.000,"F","F","F","F","F","F","F","F","F"
38203.000,"T","T","T","T","T","F","F","T","F"
25651.000,"F","F","F","F","F","F","F","F","F"
72648.000,"F","F","F","F","F","F","F","F","F"
21019.000,"F","T","F","F","F","F","F","F","T"
93029.000,"F","F","F","F","F","F","F","F","F"
64553.000,"T","F","T","T","T","T","T","T","T"
32474.000,"F","T","F","F","F","F","F","T","T"
22491.000,"F","T","F","T","F","F","F","F","F"
10774.000,"F","T","F","F","F","F","F","T","F"
92944.000,"F","T","F","F","F","F","F","F","F"
80256.000,"F","F","F","F","F","T","T","T","T"
57926.000,"F","F","F","F","F","F","F","F","F"
83509.000,"F","F","F","F","F","F","F","T","F"
95888.000,"F","F","F","F","F","F","F","T","F"
33324.000,"F","F","F","F","F","F","F","F","F"
24985.000,"F","F","F","F","F","F","T","F","T"
89097.000,"F","F","F","F","F","F","F","F","T"
39553.000,"F","F","F","F","F","F","F","F","F"
46217.000,"F","F","F","F","F","F","F","T","F"
90100.000,"F","T","F","F","F","F","F","T","T"
96203.000,"F","F","F","F","F","F","F","F","T"
14972.000,"F","T","F","F","F","F","F","F","F"
58785.000,"F","F","F","F","F","F","F","T","F"
52920.000,"F","F","F","F","F","F","F","T","T"
10835.000,"F","F","F","F","F","F","F","F","T"
58925.000,"F","F","F","F","F","F","F","F","F"
8113.000,"T","F","F","F","F","T","F","F","F"
88641.000,"T","T","T","T","T","F","F","T","F"
33661.000,"F","F","F","T","T","F","F","T","F"
39818.000,"F","T","F","F","T","F","T","T","F"
6223.000,"F","T","F","F","F","F","F","T","T"
74613.000,"F","T","F","F","F","F","F","F","F"
17014.000,"T","F","T","F","F","F","F","T","F"
23381.000,"F","T","F","F","F","F","F","T","F"
51788.000,"F","T","F","F","F","F","F","F","F"
43957.000,"F","F","F","F","F","F","F","T","F"
87411.000,"F","F","F","F","F","F","F","F","F"
97920.000,"F","F","F","F","F","F","F","T","F"
60339.000,"F","F","F","F","F","F","F","F","T"
5899.000,"F","F","F","F","F","F","T","F","T"
39043.000,"F","F","F","F","F","F","F","T","F"
49570.000,"T","T","T","T","T","F","F","F","F"
11999.000,"F","T","F","F","F","F","F","F","F"
67403.000,"F","F","T","F","F","F","F","F","F"
23549.000,"F","F","F","F","F","F","T","T","F"
95018.000,"F","F","F","F","F","F","F","T","F"
23170.000,"F","F","F","F","F","F","F","F","F"
23010.000,"F","F","F","F","F","F","F","T","F"
67239.000,"F","F","F","F","F","F","F","T","F"
48946.000,"F","F","F","F","F","F","F","F","F"
13860.000,"F","F","F","F","F","F","F","F","T"
82186.000,"F","T","F","F","F","F","F","T","F"
40454.000,"F","F","T","F","T","F","F","T","F"
34140.000,"F","F","T","F","F","F","F","F","F"
3476.000,"T","T","T","T","T","F","F","T","F"
94499.000,"F","F","F","F","F","F","F","T","F"
27279.000,"F","T","F","F","F","F","F","F","F"
60519.000,"F","F","F","F","T","F","F","F","F"
74841.000,"F","F","F","F","F","F","F","F","F"
32590.000,"F","F","F","F","F","T","F","F","F"
65462.000,"T","T","T","T","T","F","F","F","F"
36410.000,"F","F","F","F","F","F","F","T","F"
93683.000,"F","F","F","F","F","F","F","F","F"
63797.000,"F","F","F","F","F","F","F","F","F"
76215.000,"F","F","T","F","F","F","F","F","F"
44616.000,"F","F","F","F","F","F","F","T","T"
87749.000,"F","F","F","F","F","F","F","F","F"
56559.000,"F","F","F","F","F","T","T","T","T"
65441.000,"F","F","F","F","F","F","F","T","F"
54895.000,"F","F","F","F","F","F","F","T","F"
44960.000,"F","F","F","F","F","F","T","T","F"
42074.000,"F","F","F","F","F","F","T","F","F"
15098.000,"F","F","F","F","F","F","F","F","T"
64691.000,"F","T","F","F","F","F","F","F","F"
59810.000,"T","T","T","T","T","F","F","T","F"
82877.000,"F","F","F","T","F","F","F","T","F"
2412.000,"F","F","F","F","F","F","F","T","F"
34558.000,"F","T","F","F","F","F","F","F","F"
67658.000,"F","F","T","F","F","T","F","T","T"
32724.000,"F","F","F","T","F","F","F","F","F"
74688.000,"T","T","T","T","T","F","F","T","T"
24711.000,"F","F","F","F","F","F","T","F","F"
15443.000,"F","F","F","F","F","F","F","T","T"
4141.000,"T","T","T","T","T","F","T","F","F"
62790.000,"F","F","F","F","F","F","F","F","F"
13544.000,"F","T","F","F","F","F","F","F","F"
99532.000,"F","F","F","F","F","F","F","T","F"
87442.000,"F","F","F","F","F","F","F","F","F"
35398.000,"F","T","T","T","T","T","T","T","T"
57477.000,"F","F","T","F","F","F","T","T","F"
69687.000,"F","F","F","F","F","F","F","F","F"
44585.000,"F","F","F","F","F","F","F","F","F"
95456.000,"T","T","T","T","T","F","F","F","F"
16951.000,"F","F","T","F","F","F","T","F","T"
50737.000,"T","F","F","F","F","F","F","T","F"
17250.000,"F","T","F","F","F","F","T","F","T"
24933.000,"F","F","F","F","F","F","F","T","F"
68960.000,"F","F","F","F","F","F","F","T","F"
69881.000,"F","F","F","F","T","F","F","F","F"
38444.000,"T","F","F","F","F","F","T","F","F"
79020.000,"F","F","F","F","F","F","F","T","F"
24609.000,"F","F","F","F","F","F","T","F","T"
32102.000,"F","T","F","F","F","T","T","T","T"
91834.000,"F","F","F","F","F","F","F","T","T"
61942.000,"F","F","F","F","F","F","F","F","F"
86519.000,"F","T","F","F","F","F","T","F","F"
67868.000,"F","F","F","T","F","F","F","T","F"
10487.000,"F","F","F","F","F","F","F","T","F"
16126.000,"F","F","F","F","F","F","F","F","F"
43212.000,"F","F","F","F","F","F","F","F","T"
82806.000,"F","F","F","F","F","T","T","T","T"
74571.000,"F","F","F","F","F","F","F","T","F"
19311.000,"F","F","F","F","F","F","F","F","F"
98281.000,"T","T","T","T","T","F","F","F","F"
50614.000,"F","T","F","F","F","F","F","T","T"
9387.000,"F","T","F","F","T","F","F","T","T"
36555.000,"F","F","F","F","F","T","F","F","F"
50081.000,"F","T","F","F","F","T","T","T","T"
33864.000,"T","F","F","F","F","F","F","T","T"
4753.000,"F","T","F","F","F","F","F","T","T"
66266.000,"F","F","F","F","F","T","T","T","T"
65598.000,"F","F","T","T","T","T","T","T","T"
70508.000,"F","F","F","F","F","T","T","T","T"
37821.000,"F","F","F","F","F","F","T","T","F"
35156.000,"F","F","F","F","T","F","F","T","F"
23748.000,"F","F","F","F","F","F","T","T","T"
60614.000,"F","F","F","F","F","F","T","F","T"
41982.000,"F","F","F","F","F","F","T","F","T"
41982.000,"F","F","F","F","F","F","T","F","T"
5873.000,"F","T","F","F","F","F","T","F","T"
97307.000,"F","T","F","F","F","F","F","F","F"
84720.000,"F","F","F","F","F","F","F","F","F"
43199.000,"F","F","F","F","F","F","F","T","F"
81192.000,"F","F","F","F","F","F","F","F","F"
7408.000,"F","F","F","F","F","F","F","F","F"
83541.000,"F","F","F","F","F","F","F","T","F"
47823.000,"F","F","T","F","F","F","T","F","F"
81313.000,"F","T","F","F","F","F","F","F","F"
98206.000,"T","T","T","T","T","F","F","F","F"
53968.000,"F","T","F","F","F","F","F","F","F"
41086.000,"F","F","F","F","T","F","T","F","F"
2725.000,"F","F","F","F","F","T","F","F","F"
10813.000,"T","T","T","T","T","F","F","F","F"
100475.000,"F","F","F","F","F","F","F","F","F"
13949.000,"F","F","F","F","F","F","F","F","T"
14424.000,"F","F","T","T","T","T","T","T","T"
13169.000,"F","F","T","T","T","T","T","T","T"
38322.000,"F","T","T","F","F","T","F","T","T"
19628.000,"F","F","F","F","F","T","T","T","T"
24187.000,"F","F","F","F","F","F","F","F","F"
54977.000,"F","F","F","F","F","F","F","T","T"
90708.000,"F","F","F","F","F","F","F","F","F"
59127.000,"F","F","F","F","F","F","F","T","T"
56038.000,"F","T","F","F","F","F","F","F","F"
69308.000,"F","F","F","F","F","F","F","F","F"
86772.000,"F","F","F","F","F","F","T","F","F"
68724.000,"F","F","F","F","F","F","F","T","F"
56254.000,"F","F","F","F","F","T","F","F","F"
47163.000,"F","F","F","F","F","F","F","F","F"
4758.000,"F","T","F","F","F","F","F","T","F"
63953.000,"F","F","F","F","F","F","F","T","F"
47240.000,"F","F","F","F","F","F","F","T","T"
97710.000,"F","F","F","F","F","T","T","T","T"
10701.000,"F","F","F","F","F","F","T","F","F"
3128.000,"F","F","F","F","F","F","T","T","T"
56976.000,"F","F","F","F","F","F","F","F","F"
9843.000,"F","F","F","F","F","F","F","F","F"
8977.000,"F","F","F","T","F","F","F","F","T"
85989.000,"F","T","T","F","F","F","F","F","F"
55311.000,"F","F","F","F","F","F","T","T","T"
4635.000,"F","F","F","F","F","F","F","F","F"
70173.000,"F","F","F","F","F","F","T","F","F"
35342.000,"T","F","F","F","F","F","F","F","F"
49738.000,"F","F","F","F","F","F","F","T","F"
23441.000,"F","T","F","F","F","F","F","F","F"
92199.000,"F","F","F","F","F","F","F","T","F"
61261.000,"F","F","F","F","F","F","T","T","F"
26168.000,"F","T","T","T","T","T","T","T","T"
41176.000,"F","F","F","F","T","F","F","T","T"
56767.000,"F","T","F","F","F","F","T","F","F"
34282.000,"F","F","F","F","F","F","F","T","T"
86695.000,"F","F","F","T","F","F","F","T","T"
70036.000,"F","F","F","F","F","F","F","F","T"
10907.000,"F","F","F","F","F","F","F","T","F"
60473.000,"F","F","F","F","F","F","F","T","T"
50611.000,"T","F","F","F","F","F","F","F","F"
3384.000,"F","F","T","T","T","T","T","T","T"
41608.000,"F","T","F","F","F","F","F","T","T"
31868.000,"T","F","T","F","T","F","F","T","T"
78019.000,"F","F","F","F","F","F","F","T","T"
59054.000,"T","T","T","T","T","F","F","T","F"
77039.000,"F","F","F","F","F","F","F","F","F"
48587.000,"T","T","T","T","T","F","F","F","F"
88382.000,"F","T","F","F","F","F","F","T","T"
13560.000,"F","F","T","F","F","F","F","F","T"
93870.000,"F","F","T","T","T","T","T","T","T"
19395.000,"F","T","F","F","F","T","T","T","T"
34071.000,"F","F","F","F","F","F","F","T","F"
41172.000,"F","F","F","F","F","F","T","T","T"
17004.000,"F","F","F","F","F","F","F","T","F"
8921.000,"F","F","T","F","F","F","F","T","F"
90961.000,"F","F","F","F","F","F","F","T","F"
63465.000,"F","F","F","F","F","F","T","T","F"
84912.000,"T","F","F","F","F","F","F","T","T"
16765.000,"F","F","F","F","F","F","F","T","T"
93475.000,"F","F","F","F","F","F","F","F","F"
85627.000,"T","T","T","T","T","F","T","F","F"
27411.000,"F","F","T","T","T","T","T","T","T"
69110.000,"F","F","F","F","F","F","F","F","F"
45351.000,"F","F","F","F","F","F","F","T","F"
82664.000,"F","F","F","F","F","F","F","F","F"
100519.000,"F","F","F","F","F","F","T","F","T"
36320.000,"F","F","F","F","F","T","T","T","T"
24884.000,"F","F","T","T","T","T","T","T","T"
24109.000,"F","F","F","F","F","T","F","T","T"
83333.000,"T","T","T","T","T","F","F","F","F"
31374.000,"F","T","T","T","T","T","T","T","T"
15295.000,"F","F","F","F","F","F","F","T","F"
26637.000,"F","F","T","T","T","T","T","T","T"
42843.000,"F","F","T","F","F","F","F","F","F"
37885.000,"T","F","F","F","F","F","F","T","F"
53848.000,"F","F","F","F","F","F","F","F","T"
38328.000,"F","F","F","F","F","F","F","T","F"
100905.000,"F","T","F","F","F","F","F","F","F"
90587.000,"F","T","F","F","F","F","F","T","F"
42001.000,"F","F","T","F","F","F","F","T","F"
50150.000,"F","F","F","F","F","F","T","T","F"
61986.000,"F","T","F","F","F","F","F","F","F"
67868.000,"F","T","F","F","F","F","F","T","F"
92208.000,"F","F","F","F","F","F","F","T","F"
50437.000,"F","F","T","F","F","F","T","F","F"
88819.000,"T","T","T","T","T","F","F","F","T"
54419.000,"F","T","F","F","F","F","T","T","F"
60582.000,"F","F","F","F","T","F","F","F","F"
57092.000,"F","F","F","F","F","F","F","F","F"
9018.000,"T","F","F","F","F","F","T","T","T"
68495.000,"F","F","F","F","F","F","T","F","T"
16683.000,"F","F","F","F","F","F","T","F","F"
91078.000,"F","T","F","F","F","F","T","T","T"
61692.000,"T","F","T","F","F","F","F","T","F"
82437.000,"F","F","F","F","F","F","F","T","F"
58365.000,"F","F","F","F","F","F","F","T","T"
94977.000,"F","T","T","F","F","F","F","T","F"
95209.000,"F","F","F","F","F","F","F","F","T"
36987.000,"F","F","F","F","F","F","F","F","F"
35225.000,"F","F","T","T","F","F","F","F","F"
66988.000,"F","F","F","F","F","F","T","F","F"
1132.000,"T","T","T","T","T","F","T","F","F"
53192.000,"F","F","F","T","F","T","F","T","T"
51964.000,"F","F","F","F","F","F","F","F","T"
39975.000,"F","F","T","T","T","T","T","T","T"
31082.000,"F","F","F","F","F","T","F","F","F"
76911.000,"F","F","T","T","T","T","T","T","T"
26131.000,"F","T","F","F","F","T","T","F","F"
18183.000,"F","T","F","F","F","F","F","T","F"
79098.000,"F","F","F","F","F","T","T","T","T"
14299.000,"F","F","F","F","F","F","F","T","T"
14299.000,"F","F","F","F","F","F","F","T","T"
34901.000,"F","T","F","F","F","F","F","T","T"
36645.000,"F","F","F","F","F","F","F","T","T"
85995.000,"F","T","F","F","F","F","F","F","F"
3317.000,"F","T","T","T","T","T","T","T","T"
11510.000,"F","T","F","F","F","F","F","F","F"
40697.000,"F","F","F","F","F","F","F","T","F"
12015.000,"F","T","F","F","F","F","T","F","T"
29197.000,"F","F","F","F","F","F","F","F","F"
94420.000,"F","F","F","F","F","F","T","T","F"
5396.000,"F","F","F","F","F","F","F","F","F"
24783.000,"T","T","T","T","T","F","F","F","T"
38694.000,"F","T","F","F","T","T","T","T","T"
33854.000,"F","F","F","F","F","F","T","T","F"
9028.000,"F","F","T","F","F","F","F","F","F"
25519.000,"F","F","F","F","F","F","F","F","F"
78449.000,"F","F","F","F","F","F","T","T","F"
84925.000,"F","T","T","T","T","T","T","T","T"
93762.000,"F","F","F","T","F","F","F","T","F"
62395.000,"F","F","F","F","F","F","F","F","F"
61962.000,"F","F","F","F","F","F","F","T","F"
70101.000,"T","F","F","F","F","F","F","F","F"
23511.000,"F","F","F","T","F","T","T","T","T"
55073.000,"F","T","F","F","F","T","T","T","F"
60762.000,"F","F","F","F","F","F","F","F","F"
46263.000,"F","F","F","F","F","F","F","F","F"
96604.000,"F","T","T","T","T","F","F","F","T"
56477.000,"F","F","F","F","F","F","F","T","F"
14855.000,"F","T","F","F","F","F","F","F","F"
39505.000,"F","F","F","F","F","F","F","T","F"
62711.000,"F","F","F","F","F","F","F","T","F"
88835.000,"T","F","F","F","F","F","F","F","F"
5121.000,"F","F","F","T","F","F","F","F","F"
64613.000,"F","T","F","F","F","F","F","F","F"
32639.000,"F","F","F","F","F","F","F","T","F"
67300.000,"T","T","T","T","T","F","F","F","F"
81572.000,"F","T","F","F","F","F","F","F","F"
49720.000,"F","F","F","F","F","F","F","T","F"
79856.000,"F","F","F","F","F","F","F","T","F"
81420.000,"F","F","F","F","F","F","T","T","F"
31139.000,"T","T","T","T","T","F","F","T","F"
26303.000,"F","F","F","F","F","F","F","T","F"
39495.000,"T","T","T","T","T","T","T","T","T"
92218.000,"T","T","T","T","T","T","T","T","T"
29721.000,"F","F","F","F","F","F","T","F","F"
20722.000,"F","F","F","F","F","T","F","F","F"
41374.000,"F","T","F","F","F","T","T","T","T"
35632.000,"F","T","F","F","F","F","F","T","F"
18988.000,"F","F","T","F","F","F","T","T","F"
97101.000,"F","F","F","F","F","F","T","T","F"
69691.000,"F","F","T","F","F","T","F","F","F"
7903.000,"F","F","F","F","F","F","F","F","F"
32667.000,"F","F","F","F","F","F","F","F","F"
44374.000,"F","F","F","T","F","F","F","T","T"
62990.000,"F","F","T","T","T","T","T","T","T"
35806.000,"F","F","F","T","F","F","F","T","T"
24947.000,"F","F","F","T","F","F","F","F","F"
98459.000,"F","T","F","F","F","F","F","T","F"
89458.000,"F","F","F","F","F","F","F","T","F"
17117.000,"F","F","F","F","F","F","F","T","T"
27006.000,"F","F","F","F","F","T","T","T","T"
22881.000,"F","F","T","F","T","T","T","F","T"
28061.000,"F","F","F","F","F","F","F","F","T"
66504.000,"F","T","F","F","F","F","F","F","F"
74764.000,"F","T","F","F","F","F","F","T","F"
84512.000,"T","F","F","F","F","T","T","F","F"
28007.000,"F","F","F","F","F","F","F","F","F"
58078.000,"F","T","F","F","F","F","F","T","T"
75555.000,"F","F","F","F","F","F","F","T","F"
27565.000,"F","F","F","T","F","F","T","F","F"
57834.000,"F","T","F","F","F","F","F","F","F"
34664.000,"F","T","F","F","F","F","F","F","F"
6918.000,"T","F","F","F","F","F","F","T","T"
49001.000,"F","F","F","F","F","F","F","F","T"
22386.000,"F","F","F","F","F","F","F","T","F"
95027.000,"F","F","F","F","F","F","F","F","T"
98608.000,"F","F","F","F","F","F","F","F","F"
91377.000,"F","F","F","F","F","F","F","T","F"
5592.000,"F","F","F","F","F","F","F","F","F"
49448.000,"F","F","F","F","F","F","F","T","F"
93442.000,"F","T","F","F","F","T","T","F","F"
31479.000,"F","F","F","F","F","F","F","F","F"
65436.000,"F","F","F","F","F","F","F","F","T"
20941.000,"F","F","F","F","F","F","F","T","F"
46827.000,"F","T","F","F","F","F","F","T","F"
59253.000,"T","F","F","F","F","T","T","T","T"
55635.000,"F","F","F","F","F","T","T","F","F"
93758.000,"F","T","F","F","F","T","F","F","T"
43462.000,"F","F","T","F","F","F","F","F","T"
65336.000,"F","T","F","F","F","F","T","F","F"
77454.000,"F","F","F","F","F","F","F","T","T"
25747.000,"F","F","T","T","T","T","T","T","T"
54924.000,"F","F","F","F","F","T","T","T","T"
72935.000,"T","F","F","F","F","F","F","F","F"
36700.000,"F","F","F","F","F","F","F","T","F"
27162.000,"F","F","F","F","F","T","F","F","T"
37293.000,"T","F","F","F","F","F","F","T","F"
52561.000,"T","T","F","F","F","F","F","F","F"
97945.000,"F","T","F","F","T","F","F","F","F"
10318.000,"F","F","F","F","F","F","F","F","F"
12181.000,"F","F","F","F","F","F","F","F","F"
91208.000,"F","F","F","F","F","F","F","F","F"
69554.000,"F","T","F","F","F","F","F","T","F"
73024.000,"F","T","F","F","F","T","T","T","T"
4155.000,"F","F","F","F","F","F","F","F","F"
67912.000,"F","F","F","F","F","T","F","T","T"
64390.000,"T","T","T","T","T","T","F","F","F"
81567.000,"F","F","F","F","F","F","F","T","T"
98248.000,"F","T","F","F","F","F","F","T","F"
